Date,Season,Round,Venue,Player,Team,Opposition,Status,GA,Match_id,CP,UP,ED,DE,CM,MI5,One.Percenters,BO,CCL,SCL,SI,MG,TO,ITC,T5,TOG,K,HB,D,M,G,B,T,HO,I50,CL,CG,R50,FF,FA,AF,SC
2/06/2018,2018,Round 11,MCG,Shane Edwards,Richmond,Essendon,Away,3,9607,10,16,23,74.2,2,1,1,1,2,3,12,685,7,1,0,85,18,13,31,5,2,0,1,0,7,5,4,1,0,0,111,142
2/06/2018,2018,Round 11,MCG,Dustin Martin,Richmond,Essendon,Away,1,9607,13,14,16,57.1,0,0,0,1,5,2,9,385,6,1,0,82,17,11,28,5,1,1,0,0,4,7,7,0,1,1,93,85
2/06/2018,2018,Round 11,MCG,Jayden Short,Richmond,Essendon,Away,0,9607,6,20,20,71.4,1,0,2,0,1,0,5,659,8,6,0,81,22,6,28,6,0,0,2,0,3,1,4,9,0,0,104,101
2/06/2018,2018,Round 11,MCG,Reece Conca,Richmond,Essendon,Away,0,9607,10,17,17,65.4,0,1,2,0,1,1,7,351,4,6,1,71,14,12,26,5,0,1,7,0,3,2,2,0,0,2,104,106
2/06/2018,2018,Round 11,MCG,Brandon Ellis,Richmond,Essendon,Away,0,9607,12,15,23,92,1,1,1,0,0,2,7,366,3,12,0,74,14,11,25,5,1,0,1,0,3,2,1,3,3,1,89,108
2/06/2018,2018,Round 11,MCG,Shaun Grigg,Richmond,Essendon,Away,1,9607,4,19,20,83.3,0,1,3,0,1,0,8,347,8,3,0,87,12,12,24,9,0,0,1,1,4,1,2,5,0,1,89,96
2/06/2018,2018,Round 11,MCG,Alex Rance,Richmond,Essendon,Away,0,9607,6,11,15,83.3,1,0,8,1,0,0,3,332,0,12,0,91,10,8,18,9,0,0,1,0,0,0,0,5,3,0,80,105
2/06/2018,2018,Round 11,MCG,Trent Cotchin,Richmond,Essendon,Away,0,9607,7,9,7,41.2,1,2,2,1,0,3,5,368,3,2,1,78,13,4,17,5,0,2,6,0,6,3,4,1,1,3,80,78
2/06/2018,2018,Round 11,MCG,Nick Vlastuin,Richmond,Essendon,Away,1,9607,6,11,13,76.5,0,0,5,0,0,0,3,289,2,10,0,85,11,6,17,8,0,0,2,0,2,0,2,3,0,1,74,93
2/06/2018,2018,Round 11,MCG,Dylan Grimes,Richmond,Essendon,Away,0,9607,4,9,11,73.3,0,0,3,0,0,0,2,233,3,6,0,88,8,7,15,3,0,0,4,0,0,0,3,1,0,2,57,52
2/06/2018,2018,Round 11,MCG,Josh Caddy,Richmond,Essendon,Away,0,9607,6,7,11,73.3,1,1,1,0,1,1,8,270,1,2,0,87,9,6,15,4,4,0,3,0,4,2,2,0,0,1,84,90
2/06/2018,2018,Round 11,MCG,Connor Menadue,Richmond,Essendon,Away,0,9607,2,12,11,78.6,0,1,2,5,0,0,4,401,2,2,0,72,10,4,14,4,1,1,2,0,3,0,1,3,0,0,65,63
2/06/2018,2018,Round 11,MCG,Jack Higgins,Richmond,Essendon,Away,2,9607,10,5,9,64.3,0,0,2,0,0,1,6,166,3,2,1,74,5,9,14,2,0,1,1,0,0,1,2,0,1,1,42,67
2/06/2018,2018,Round 11,MCG,Toby Nankervis,Richmond,Essendon,Away,0,9607,7,5,8,61.5,1,0,3,0,1,1,5,159,6,5,0,77,9,4,13,4,2,0,5,17,1,2,6,1,1,4,85,98
2/06/2018,2018,Round 11,MCG,Jack Graham,Richmond,Essendon,Away,0,9607,7,7,6,46.2,0,1,1,0,1,0,6,280,5,3,0,73,9,4,13,1,1,0,7,0,2,1,3,2,1,0,73,64
2/06/2018,2018,Round 11,MCG,David Astbury,Richmond,Essendon,Away,0,9607,4,7,12,100,0,0,3,0,0,0,2,221,0,8,0,88,8,4,12,4,0,0,0,0,1,0,2,3,1,2,39,66
2/06/2018,2018,Round 11,MCG,Daniel Butler,Richmond,Essendon,Away,0,9607,3,6,7,63.6,1,0,1,0,0,0,4,143,2,1,4,78,7,4,11,1,2,0,6,0,3,0,2,1,1,0,69,54
2/06/2018,2018,Round 11,MCG,Callum Moore,Richmond,Essendon,Away,1,9607,5,6,5,45.5,2,5,2,0,0,0,7,290,4,2,1,85,9,2,11,6,2,3,2,0,4,0,4,0,1,1,70,60
2/06/2018,2018,Round 11,MCG,Jack Riewoldt,Richmond,Essendon,Away,1,9607,4,6,4,40,0,1,3,0,0,0,4,175,5,3,1,94,7,3,10,2,1,0,1,0,4,0,4,0,2,2,39,35
2/06/2018,2018,Round 11,MCG,Kamdyn Mcintosh,Richmond,Essendon,Away,0,9607,4,3,7,87.5,0,0,2,0,0,1,1,70,3,3,0,81,3,5,8,1,0,0,0,0,1,1,0,2,0,0,22,41
2/06/2018,2018,Round 11,MCG,Kane Lambert,Richmond,Essendon,Away,2,9607,6,6,5,62.5,0,0,3,0,0,1,3,200,2,2,0,84,4,4,8,1,0,1,2,0,4,1,2,2,1,0,33,46
2/06/2018,2018,Round 11,MCG,Nathan Broad,Richmond,Essendon,Away,0,9607,6,3,6,75,0,0,12,0,0,0,0,62,2,7,0,83,4,4,8,2,0,0,6,0,0,0,2,4,2,0,52,73
2/06/2018,2018,Round 11,Optus Stadium,Andrew Gaff,West Coast,St Kilda,Home,0,9608,8,21,22,75.9,0,0,0,0,0,2,3,250,4,6,0,89,16,13,29,7,1,0,1,0,1,2,3,3,0,1,102,85
2/06/2018,2018,Round 11,Optus Stadium,Dominic Sheed,West Coast,St Kilda,Home,0,9608,13,12,18,69.2,0,0,0,1,3,4,6,402,7,3,0,82,15,11,26,3,1,0,2,0,2,7,4,3,2,1,89,90
2/06/2018,2018,Round 11,Optus Stadium,Shannon Hurn,West Coast,St Kilda,Home,0,9608,5,16,22,95.7,1,0,4,0,0,0,2,506,3,8,0,91,21,2,23,12,0,0,1,0,3,0,0,5,1,0,108,117
2/06/2018,2018,Round 11,Optus Stadium,Jack Redden,West Coast,St Kilda,Home,0,9608,4,16,18,81.8,0,0,1,1,0,1,3,276,4,1,0,87,10,12,22,7,0,0,2,0,3,1,2,2,0,0,83,68
2/06/2018,2018,Round 11,Optus Stadium,Jeremy McGovern,West Coast,St Kilda,Home,1,9608,7,14,18,85.7,4,0,4,0,0,1,2,252,3,9,0,84,15,6,21,12,0,0,2,0,1,1,2,6,0,1,98,112
2/06/2018,2018,Round 11,Optus Stadium,Tom Cole,West Coast,St Kilda,Home,0,9608,5,15,18,85.7,0,0,4,0,0,0,0,332,3,5,0,86,11,10,21,5,0,0,0,0,2,0,2,4,1,2,63,71
2/06/2018,2018,Round 11,Optus Stadium,Elliot Yeo,West Coast,St Kilda,Home,1,9608,7,13,12,60,0,1,1,0,2,0,6,381,4,2,1,90,11,9,20,5,0,1,5,0,4,2,2,1,2,1,86,70
2/06/2018,2018,Round 11,Optus Stadium,Lewis Jetta,West Coast,St Kilda,Home,0,9608,4,14,13,72.2,0,0,0,1,0,2,2,305,2,1,0,84,13,5,18,6,0,0,2,0,2,2,3,0,0,1,72,52
2/06/2018,2018,Round 11,Optus Stadium,Liam Duggan,West Coast,St Kilda,Home,0,9608,7,13,15,83.3,0,0,0,0,0,1,2,258,3,4,0,85,15,3,18,6,0,0,1,0,1,1,2,2,2,0,75,60
2/06/2018,2018,Round 11,Optus Stadium,Nicholas Naitanui,West Coast,St Kilda,Home,0,9608,14,3,13,76.5,2,1,3,0,1,3,5,220,4,3,0,61,5,12,17,2,2,0,6,18,3,4,3,0,2,2,95,129
2/06/2018,2018,Round 11,Optus Stadium,Mark Hutchings,West Coast,St Kilda,Home,1,9608,12,6,9,52.9,0,0,0,0,3,1,2,144,4,3,0,82,9,8,17,4,0,0,4,0,3,4,2,1,2,0,73,67
2/06/2018,2018,Round 11,Optus Stadium,Tom Barrass,West Coast,St Kilda,Home,0,9608,6,12,14,87.5,1,0,8,0,0,0,1,212,2,9,0,85,13,3,16,11,0,0,1,0,0,0,1,4,0,0,82,102
2/06/2018,2018,Round 11,Optus Stadium,Joshua Kennedy,West Coast,St Kilda,Home,0,9608,8,7,12,80,3,4,2,0,0,0,10,249,2,3,3,90,9,6,15,7,6,1,3,0,2,0,1,0,2,0,111,122
2/06/2018,2018,Round 11,Optus Stadium,Bradley Sheppard,West Coast,St Kilda,Home,1,9608,2,13,13,86.7,0,0,2,0,0,0,4,224,1,2,0,85,11,4,15,8,0,0,1,0,2,0,0,0,0,0,69,62
2/06/2018,2018,Round 11,Optus Stadium,Jamie Cripps,West Coast,St Kilda,Home,2,9608,7,6,9,64.3,0,0,0,0,0,0,7,98,2,2,4,88,8,6,14,3,2,0,6,0,1,0,5,1,1,2,76,91
2/06/2018,2018,Round 11,Optus Stadium,Scott Lycett,West Coast,St Kilda,Home,1,9608,12,3,9,64.3,2,2,5,0,2,2,5,247,3,3,1,81,9,5,14,4,0,1,3,20,3,4,1,0,6,0,88,105
2/06/2018,2018,Round 11,Optus Stadium,Brendon Ah Chee,West Coast,St Kilda,Home,0,9608,9,6,8,57.1,3,0,2,0,0,1,5,363,6,1,0,82,9,5,14,5,0,1,3,0,5,1,1,0,0,1,62,77
2/06/2018,2018,Round 11,Optus Stadium,Jake Waterman,West Coast,St Kilda,Home,0,9608,2,7,6,60,1,1,1,0,0,1,3,287,2,0,0,85,10,0,10,7,1,0,2,0,2,1,3,0,1,0,66,47
2/06/2018,2018,Round 11,Optus Stadium,Jackson Nelson,West Coast,St Kilda,Home,0,9608,1,8,8,88.9,0,0,3,0,0,0,2,144,2,2,0,85,9,0,9,6,0,0,0,0,2,0,1,0,0,0,45,40
2/06/2018,2018,Round 11,Optus Stadium,Willie Rioli,West Coast,St Kilda,Home,1,9608,4,4,5,55.6,0,0,0,0,1,1,4,117,1,1,1,82,7,2,9,2,1,1,2,0,0,2,2,0,2,0,48,46
2/06/2018,2018,Round 11,Optus Stadium,Mark Lecras,West Coast,St Kilda,Home,1,9608,3,3,5,83.3,1,2,2,0,0,1,4,50,0,0,2,93,3,3,6,3,2,0,6,0,1,1,1,0,1,0,61,68
2/06/2018,2018,Round 11,Optus Stadium,Jack Darling,West Coast,St Kilda,Home,1,9608,1,1,1,50,0,0,1,0,0,0,1,65,1,0,0,21,1,1,2,0,0,0,0,0,1,0,0,0,0,0,5,14
2/06/2018,2018,Round 11,Optus Stadium,Sebastian Ross,St Kilda,West Coast,Away,2,9608,10,21,21,65.6,1,0,0,1,4,0,5,502,7,3,0,90,16,16,32,4,0,0,3,0,6,4,9,1,0,3,95,78
2/06/2018,2018,Round 11,Optus Stadium,Jack Sinclair,St Kilda,West Coast,Away,2,9608,8,22,25,86.2,0,0,1,2,0,3,9,470,2,3,1,84,12,17,29,5,1,0,8,0,3,3,3,3,1,1,121,126
2/06/2018,2018,Round 11,Optus Stadium,Logan Austin,St Kilda,West Coast,Away,0,9608,3,23,22,84.6,1,0,7,0,0,0,2,146,4,6,0,95,13,13,26,14,0,0,2,0,0,0,4,2,0,1,112,92
2/06/2018,2018,Round 11,Optus Stadium,Jack Steven,St Kilda,West Coast,Away,0,9608,16,11,18,75,0,0,1,2,5,3,2,187,5,1,2,83,8,16,24,1,0,0,5,0,3,8,6,2,1,3,71,93
2/06/2018,2018,Round 11,Optus Stadium,Shane Savage,St Kilda,West Coast,Away,0,9608,5,20,21,87.5,0,0,1,0,0,1,7,496,3,7,0,93,17,7,24,5,0,1,4,0,3,1,1,4,1,0,98,95
2/06/2018,2018,Round 11,Optus Stadium,Rowan Marshall,St Kilda,West Coast,Away,0,9608,8,14,18,81.8,0,0,4,0,0,2,3,47,2,7,1,85,5,17,22,4,0,0,2,4,0,2,1,2,1,1,71,67
2/06/2018,2018,Round 11,Optus Stadium,Jack Newnes,St Kilda,West Coast,Away,1,9608,6,17,17,81,0,1,1,2,1,1,3,408,4,0,2,91,14,7,21,8,2,0,6,0,3,2,3,3,0,1,113,92
2/06/2018,2018,Round 11,Optus Stadium,Jimmy Webster,St Kilda,West Coast,Away,0,9608,3,20,15,71.4,0,0,4,0,0,0,3,219,4,3,0,89,11,10,21,6,0,0,2,0,2,0,4,0,0,1,76,62
2/06/2018,2018,Round 11,Optus Stadium,Maverick Weller,St Kilda,West Coast,Away,0,9608,4,15,12,60,1,0,1,0,0,0,5,148,2,0,0,85,7,13,20,4,1,1,1,0,3,0,0,0,2,0,72,58
2/06/2018,2018,Round 11,Optus Stadium,Tim Membrey,St Kilda,West Coast,Away,0,9608,4,14,18,90,2,4,4,0,0,0,9,196,2,1,0,90,12,8,20,9,6,0,1,0,2,0,1,0,1,0,120,116
2/06/2018,2018,Round 11,Optus Stadium,Brandon White,St Kilda,West Coast,Away,0,9608,7,12,18,90,0,0,3,1,0,0,2,322,2,6,0,89,12,8,20,5,0,0,1,0,3,0,2,1,1,1,69,77
2/06/2018,2018,Round 11,Optus Stadium,Tom Hickey,St Kilda,West Coast,Away,0,9608,16,5,13,72.2,2,0,5,0,5,3,4,159,3,0,0,86,5,13,18,3,0,0,0,28,2,8,7,0,0,6,60,84
2/06/2018,2018,Round 11,Optus Stadium,Edward Phillips,St Kilda,West Coast,Away,1,9608,3,14,12,70.6,0,0,1,0,0,1,3,222,4,1,1,83,9,8,17,3,0,0,7,0,3,1,4,2,0,1,77,58
2/06/2018,2018,Round 11,Optus Stadium,Hunter Clark,St Kilda,West Coast,Away,0,9608,11,7,10,58.8,0,0,0,1,2,3,3,268,5,2,1,62,10,7,17,0,0,0,6,0,3,5,5,0,1,2,63,51
2/06/2018,2018,Round 11,Optus Stadium,Daniel McKenzie,St Kilda,West Coast,Away,1,9608,9,7,14,87.5,0,0,2,0,0,0,2,127,3,7,0,82,3,13,16,2,0,0,3,0,2,0,1,1,1,0,54,70
2/06/2018,2018,Round 11,Optus Stadium,Jack Steele,St Kilda,West Coast,Away,1,9608,8,9,13,81.2,1,0,2,0,1,2,4,198,4,2,1,69,8,8,16,3,0,0,7,0,2,3,3,1,0,1,74,72
2/06/2018,2018,Round 11,Optus Stadium,Bailey Rice,St Kilda,West Coast,Away,0,9608,4,11,12,75,1,0,3,0,0,0,2,213,3,7,0,79,13,3,16,5,0,0,1,0,0,0,1,3,0,0,64,62
2/06/2018,2018,Round 11,Optus Stadium,Jack Billings,St Kilda,West Coast,Away,1,9608,5,10,10,66.7,0,0,1,0,0,1,5,213,0,1,0,82,7,8,15,3,0,0,2,0,2,1,0,0,0,0,54,58
2/06/2018,2018,Round 11,Optus Stadium,Jade Gresham,St Kilda,West Coast,Away,1,9608,1,13,10,71.4,0,1,0,0,0,1,4,219,3,1,2,85,6,8,14,4,2,0,3,0,1,1,1,0,0,1,67,54
2/06/2018,2018,Round 11,Optus Stadium,Jack Lonie,St Kilda,West Coast,Away,0,9608,4,7,6,54.5,0,0,0,0,0,1,3,244,3,1,0,64,9,2,11,2,1,0,1,0,3,1,3,1,2,0,49,36
2/06/2018,2018,Round 11,Optus Stadium,Jarryn Geary,St Kilda,West Coast,Away,0,9608,4,6,7,70,0,0,1,0,0,0,0,88,2,3,1,51,4,6,10,2,0,0,2,0,0,0,0,0,0,0,38,50
2/06/2018,2018,Round 11,Optus Stadium,Patrick McCartin,St Kilda,West Coast,Away,0,9608,4,5,6,66.7,3,0,3,0,0,0,3,231,1,1,0,85,7,2,9,6,1,0,1,0,2,0,2,0,0,2,47,55
3/06/2018,2018,Round 11,Etihad Stadium,Shaun Higgins,North Melbourne,Brisbane,Home,1,9609,12,26,31,81.6,0,1,1,2,4,2,10,606,3,4,0,88,15,23,38,3,1,0,4,0,7,6,3,1,3,2,119,127
3/06/2018,2018,Round 11,Etihad Stadium,Luke McDonald,North Melbourne,Brisbane,Home,1,9609,4,30,26,76.5,0,1,1,1,0,1,9,702,5,1,0,83,18,16,34,6,2,1,4,0,6,1,3,3,0,0,133,132
3/06/2018,2018,Round 11,Etihad Stadium,Paul Ahern,North Melbourne,Brisbane,Home,0,9609,13,17,19,65.5,0,0,0,0,2,3,7,381,5,1,1,77,13,16,29,4,0,0,3,0,4,5,4,4,0,1,92,84
3/06/2018,2018,Round 11,Etihad Stadium,Ben Cunnington,North Melbourne,Brisbane,Home,1,9609,18,10,23,82.1,1,1,0,0,6,4,8,158,2,7,0,84,6,22,28,4,1,0,1,0,1,10,2,0,2,1,83,95
3/06/2018,2018,Round 11,Etihad Stadium,Jamie MacMillan,North Melbourne,Brisbane,Home,0,9609,3,15,18,81.8,0,0,1,0,0,0,6,339,2,4,0,89,11,11,22,4,0,0,2,0,0,0,1,6,0,1,72,71
3/06/2018,2018,Round 11,Etihad Stadium,Ben Jacobs,North Melbourne,Brisbane,Home,1,9609,8,15,18,81.8,1,1,3,0,1,1,9,242,4,4,1,86,7,15,22,2,2,0,4,0,1,2,6,0,2,5,72,90
3/06/2018,2018,Round 11,Etihad Stadium,Robbie Tarrant,North Melbourne,Brisbane,Home,1,9609,4,16,16,76.2,0,0,4,0,0,0,4,419,3,4,0,92,13,8,21,5,1,0,1,0,2,0,4,4,1,2,75,85
3/06/2018,2018,Round 11,Etihad Stadium,Jy Simpkin,North Melbourne,Brisbane,Home,0,9609,11,10,12,57.1,0,2,1,0,0,4,7,202,2,3,0,88,11,10,21,5,1,3,6,0,3,4,3,1,2,2,97,100
3/06/2018,2018,Round 11,Etihad Stadium,Mason Wood,North Melbourne,Brisbane,Home,2,9609,5,14,18,90,1,1,2,0,0,1,8,372,3,1,1,85,10,10,20,5,1,1,2,0,5,1,1,0,0,0,80,98
3/06/2018,2018,Round 11,Etihad Stadium,Trent Dumont,North Melbourne,Brisbane,Home,1,9609,6,14,16,80,0,0,2,0,1,1,3,253,3,3,0,83,6,14,20,3,0,0,0,0,2,2,1,0,0,0,55,66
3/06/2018,2018,Round 11,Etihad Stadium,Jack Ziebell,North Melbourne,Brisbane,Home,2,9609,9,10,12,63.2,1,2,2,1,0,0,8,339,4,3,3,94,15,4,19,6,3,2,5,0,5,0,2,0,1,1,109,118
3/06/2018,2018,Round 11,Etihad Stadium,Samuel Wright,North Melbourne,Brisbane,Home,0,9609,3,15,15,83.3,0,0,0,0,1,0,6,333,3,1,0,80,7,11,18,4,2,0,1,0,4,1,1,3,0,0,71,66
3/06/2018,2018,Round 11,Etihad Stadium,Billy Hartung,North Melbourne,Brisbane,Home,0,9609,4,13,16,88.9,0,1,0,0,0,0,4,160,0,3,0,82,5,13,18,5,1,0,1,0,2,0,0,1,0,0,66,62
3/06/2018,2018,Round 11,Etihad Stadium,Shaun Atley,North Melbourne,Brisbane,Home,1,9609,1,15,16,100,0,2,1,0,0,0,8,138,1,1,0,87,9,7,16,4,2,0,1,0,2,0,1,0,0,1,66,82
3/06/2018,2018,Round 11,Etihad Stadium,Todd Goldstein,North Melbourne,Brisbane,Home,0,9609,6,8,12,85.7,0,1,4,0,3,2,12,184,1,1,0,87,4,10,14,2,1,0,3,36,1,5,4,4,1,2,87,123
3/06/2018,2018,Round 11,Etihad Stadium,Ben Brown,North Melbourne,Brisbane,Home,2,9609,7,7,8,57.1,2,2,1,0,0,0,7,190,5,1,0,100,8,6,14,5,2,0,0,0,2,0,3,0,1,3,55,79
3/06/2018,2018,Round 11,Etihad Stadium,Kayne Turner,North Melbourne,Brisbane,Home,0,9609,2,12,11,78.6,0,2,3,0,0,1,5,192,2,2,3,87,4,10,14,3,0,0,3,0,3,1,2,0,1,0,54,52
3/06/2018,2018,Round 11,Etihad Stadium,Thomas Murphy,North Melbourne,Brisbane,Home,0,9609,1,13,11,78.6,0,0,2,0,0,0,1,233,2,1,0,60,8,6,14,2,0,0,3,0,2,0,2,2,0,0,54,40
3/06/2018,2018,Round 11,Etihad Stadium,Marley Williams,North Melbourne,Brisbane,Home,1,9609,6,8,11,84.6,0,0,0,0,1,1,5,97,4,4,0,90,8,5,13,2,1,0,3,0,2,2,1,1,1,1,56,59
3/06/2018,2018,Round 11,Etihad Stadium,Scott Thompson,North Melbourne,Brisbane,Home,0,9609,4,7,9,81.8,1,0,2,0,0,0,2,161,1,5,0,90,8,3,11,4,0,0,2,0,0,0,1,2,0,0,50,61
3/06/2018,2018,Round 11,Etihad Stadium,Majak Daw,North Melbourne,Brisbane,Home,0,9609,7,3,7,70,2,0,4,1,1,0,2,215,2,6,0,86,6,4,10,5,0,0,1,7,1,1,4,1,0,3,43,67
3/06/2018,2018,Round 11,Etihad Stadium,Jed Anderson,North Melbourne,Brisbane,Home,0,9609,0,1,0,0,0,0,1,0,0,0,1,43,0,0,0,4,1,0,1,0,0,1,0,0,1,0,0,0,0,0,4,6
3/06/2018,2018,Round 11,Etihad Stadium,Dayne Beams,Brisbane,North Melbourne,Away,1,9609,12,20,23,71.9,1,4,0,0,4,2,11,462,4,2,0,92,20,12,32,6,5,1,2,0,4,6,5,1,2,2,137,119
3/06/2018,2018,Round 11,Etihad Stadium,Luke Hodge,Brisbane,North Melbourne,Away,0,9609,8,18,23,88.5,0,0,3,0,0,2,4,290,1,5,0,90,14,12,26,5,0,0,1,0,2,2,1,2,1,0,86,86
3/06/2018,2018,Round 11,Etihad Stadium,Daniel Rich,Brisbane,North Melbourne,Away,2,9609,4,19,15,62.5,0,0,4,0,0,2,7,416,7,2,0,85,13,11,24,6,0,0,4,0,4,2,2,6,0,0,95,83
3/06/2018,2018,Round 11,Etihad Stadium,Mitch Robinson,Brisbane,North Melbourne,Away,3,9609,8,16,19,79.2,0,0,2,0,1,0,9,342,2,1,0,82,11,13,24,4,0,1,4,0,6,1,4,1,0,3,79,85
3/06/2018,2018,Round 11,Etihad Stadium,Dayne Zorko,Brisbane,North Melbourne,Away,0,9609,11,13,15,68.2,0,3,0,0,3,4,9,334,4,0,2,92,16,6,22,8,1,2,9,0,5,7,3,1,3,1,128,103
3/06/2018,2018,Round 11,Etihad Stadium,Nicholas Robertson,Brisbane,North Melbourne,Away,0,9609,3,18,17,77.3,0,0,0,0,0,1,5,400,5,4,0,94,12,10,22,6,0,0,1,0,2,1,5,3,0,2,72,47
3/06/2018,2018,Round 11,Etihad Stadium,Alex Witherden,Brisbane,North Melbourne,Away,0,9609,8,13,18,81.8,0,0,1,0,2,1,8,301,5,4,0,86,11,11,22,5,0,0,2,0,2,3,2,4,0,0,78,78
3/06/2018,2018,Round 11,Etihad Stadium,Stefan Martin,Brisbane,North Melbourne,Away,0,9609,9,12,16,76.2,0,0,2,0,0,4,8,66,4,3,0,93,7,14,21,5,0,0,1,28,2,4,3,0,2,1,95,106
3/06/2018,2018,Round 11,Etihad Stadium,Cameron Rayner,Brisbane,North Melbourne,Away,1,9609,8,15,16,76.2,1,0,1,0,3,2,7,456,3,2,1,88,14,7,21,6,0,2,7,0,5,5,0,1,4,0,108,89
3/06/2018,2018,Round 11,Etihad Stadium,Tom Cutler,Brisbane,North Melbourne,Away,0,9609,9,10,12,63.2,0,0,1,0,0,2,5,403,4,7,0,98,12,7,19,6,0,1,1,0,3,2,1,3,0,0,73,71
3/06/2018,2018,Round 11,Etihad Stadium,Harris Andrews,Brisbane,North Melbourne,Away,0,9609,9,10,16,88.9,1,0,10,0,0,0,6,230,2,9,0,100,11,7,18,5,0,0,5,0,0,0,0,4,2,0,84,102
3/06/2018,2018,Round 11,Etihad Stadium,Lewis Taylor,Brisbane,North Melbourne,Away,0,9609,4,13,15,88.2,0,1,1,0,0,1,6,236,2,1,0,88,9,8,17,5,1,0,2,0,1,1,1,1,0,0,72,70
3/06/2018,2018,Round 11,Etihad Stadium,Ben Keays,Brisbane,North Melbourne,Away,0,9609,4,11,12,70.6,0,1,1,0,0,0,8,157,2,1,2,91,7,10,17,4,1,1,4,0,1,0,3,0,1,2,71,68
3/06/2018,2018,Round 11,Etihad Stadium,Eric Hipwood,Brisbane,North Melbourne,Away,1,9609,7,8,7,43.8,1,0,1,0,0,0,5,243,3,1,0,94,10,6,16,4,0,2,0,0,5,0,4,0,2,2,52,32
3/06/2018,2018,Round 11,Etihad Stadium,Ryan Lester,Brisbane,North Melbourne,Away,0,9609,4,12,13,86.7,0,1,7,0,0,0,4,128,3,5,1,86,9,6,15,9,0,0,6,0,1,0,2,1,1,0,91,74
3/06/2018,2018,Round 11,Etihad Stadium,Zac Bailey,Brisbane,North Melbourne,Away,0,9609,5,8,11,78.6,0,1,4,0,0,1,4,63,1,4,0,90,6,8,14,5,1,0,3,0,1,1,2,1,2,1,66,73
3/06/2018,2018,Round 11,Etihad Stadium,Oscar McInerney,Brisbane,North Melbourne,Away,1,9609,6,6,3,25,1,1,2,0,1,0,5,167,2,1,0,95,8,4,12,1,1,1,0,10,1,1,2,0,1,0,53,53
3/06/2018,2018,Round 11,Etihad Stadium,Darcy Gardiner,Brisbane,North Melbourne,Away,0,9609,6,3,9,90,0,0,11,0,0,0,4,49,3,3,0,92,6,4,10,0,0,0,2,0,2,0,0,2,2,0,36,68
3/06/2018,2018,Round 11,Etihad Stadium,Daniel McStay,Brisbane,North Melbourne,Away,0,9609,5,4,6,60,4,3,1,0,0,0,5,269,1,1,1,87,9,1,10,8,2,2,3,0,2,0,2,0,1,0,80,75
3/06/2018,2018,Round 11,Etihad Stadium,Hugh McCluggage,Brisbane,North Melbourne,Away,0,9609,2,7,8,88.9,1,0,0,0,0,0,2,175,1,1,0,41,4,5,9,2,0,0,0,0,2,0,1,2,0,0,28,28
3/06/2018,2018,Round 11,Etihad Stadium,Charlie Cameron,Brisbane,North Melbourne,Away,0,9609,3,1,4,100,0,0,0,0,1,0,1,8,0,1,0,27,1,3,4,0,0,0,1,0,0,1,0,0,1,0,14,26
3/06/2018,2018,Round 11,Etihad Stadium,Allen Christensen,Brisbane,North Melbourne,Away,0,9609,0,1,0,0,0,0,0,0,0,0,0,-5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-3,-3
3/06/2018,2018,Round 11,MCG,Steele Sidebottom,Collingwood,Fremantle,Home,2,9610,8,29,29,78.4,0,0,3,0,0,2,10,354,4,3,0,81,16,21,37,9,0,1,4,0,6,2,3,0,0,1,131,109
3/06/2018,2018,Round 11,MCG,Tom Phillips,Collingwood,Fremantle,Home,0,9610,12,25,24,66.7,0,0,1,1,0,5,9,590,5,4,0,87,23,13,36,10,3,0,0,0,5,5,4,2,0,0,143,131
3/06/2018,2018,Round 11,MCG,Adam Treloar,Collingwood,Fremantle,Home,1,9610,13,20,23,67.6,1,1,1,0,3,4,12,358,5,1,2,80,17,17,34,4,0,1,4,0,6,7,4,1,1,1,112,107
3/06/2018,2018,Round 11,MCG,Scott Pendlebury,Collingwood,Fremantle,Home,0,9610,9,20,23,76.7,0,0,1,0,3,2,7,407,6,1,0,85,14,16,30,5,1,0,3,0,5,5,2,3,0,0,107,89
3/06/2018,2018,Round 11,MCG,Jack Crisp,Collingwood,Fremantle,Home,0,9610,5,26,26,86.7,0,0,3,0,0,0,8,467,4,3,0,92,15,15,30,8,0,0,5,0,6,0,3,0,1,2,114,115
3/06/2018,2018,Round 11,MCG,Taylor Adams,Collingwood,Fremantle,Home,1,9610,18,12,22,78.6,1,0,3,1,3,5,8,327,4,2,2,76,13,15,28,5,0,0,5,0,4,8,5,1,2,2,100,117
3/06/2018,2018,Round 11,MCG,Brayden Maynard,Collingwood,Fremantle,Home,0,9610,7,21,22,81.5,0,0,1,2,0,0,8,483,3,6,0,89,20,7,27,9,1,1,8,0,4,0,1,2,4,0,144,121
3/06/2018,2018,Round 11,MCG,Matthew Scharenberg,Collingwood,Fremantle,Home,0,9610,6,16,18,78.3,1,0,3,0,0,0,1,191,6,8,0,88,11,12,23,8,0,0,2,0,1,0,3,0,0,0,89,74
3/06/2018,2018,Round 11,MCG,Tom Langdon,Collingwood,Fremantle,Home,1,9610,7,14,21,95.5,1,0,4,0,0,0,3,129,1,9,0,82,11,11,22,7,0,0,0,0,1,0,1,3,0,1,73,81
