trunc,event_name,path,selection_name,odds
2018-03-24,Match Odds,AFL Womens 2018/Western Bulldogs (W) v Brisbane (W),Brisbane Lions (W),2.0065
2018-03-24,Match Odds,AFL Womens 2018/Western Bulldogs (W) v Brisbane (W),Western Bulldogs (W),1.9454
2018-03-25,Match Odds,AFL 2018/GWS Giants v Western Bulldogs,GWS Giants,1.3672
2018-03-25,Match Odds,AFL 2018/GWS Giants v Western Bulldogs,Western Bullbogs,3.6889
2018-03-25,Match Odds,AFL 2018/Melbourne v Geelong,Geelong Cats,2.2755
2018-03-25,Match Odds,AFL 2018/Melbourne v Geelong,Melbourne Demons,1.7737
2018-03-25,Match Odds,AFL 2018/West Coast v Sydney,Sydney Swans,1.3925
2018-03-25,Match Odds,AFL 2018/West Coast v Sydney,West Coast Eagles,3.513
2018-03-29,Match Odds,AFL/Adelaide v Richmond,Adelaide,1.8478
2018-03-29,Match Odds,AFL/Adelaide v Richmond,Richmond,2.1784
2018-03-30,Match Odds,AFL/North Melbourne v St Kilda,North Melbourne,3.5769
2018-03-30,Match Odds,AFL/North Melbourne v St Kilda,St Kilda,1.3867
2018-03-31,Match Odds,AFL/Brisbane v Melbourne,Brisbane,3.8438
2018-03-31,Match Odds,AFL/Brisbane v Melbourne,Melbourne,1.3445
2018-03-31,Match Odds,AFL/Carlton v Gold Coast,Carlton,1.5992
2018-03-31,Match Odds,AFL/Carlton v Gold Coast,Gold Coast,2.662
2018-03-31,Match Odds,AFL/Collingwood v GWS,Collingwood,3.0799
2018-03-31,Match Odds,AFL/Collingwood v GWS,GWS,1.4819
2018-03-31,Match Odds,AFL/Fremantle v Essendon,Essendon,1.5939
2018-03-31,Match Odds,AFL/Fremantle v Essendon,Fremantle,2.6997
2018-04-01,Match Odds,AFL/Sydney v Port Adelaide,Port Adelaide,3.006
2018-04-01,Match Odds,AFL/Sydney v Port Adelaide,Sydney,1.4949
2018-04-01,Match Odds,AFL/Western Bulldogs v West Coast,West Coast,2.2445
2018-04-01,Match Odds,AFL/Western Bulldogs v West Coast,Western Bulldogs,1.8044
2018-04-02,Match Odds,AFL/Geelong v Hawthorn,Geelong,1.7597
2018-04-02,Match Odds,AFL/Geelong v Hawthorn,Hawthorn,2.3024
2018-04-06,Match Odds,AFL/Carlton v Collingwood,Carlton,2.6353
2018-04-06,Match Odds,AFL/Carlton v Collingwood,Collingwood,1.6073
2018-04-07,Match Odds,AFL/Gold Coast v Fremantle,Fremantle,1.5645
2018-04-07,Match Odds,AFL/Gold Coast v Fremantle,Gold Coast,2.78
2018-04-07,Match Odds,AFL/Melbourne v North Melbourne,Melbourne,1.3997
2018-04-07,Match Odds,AFL/Melbourne v North Melbourne,North Melbourne,3.4706
2018-04-07,Match Odds,AFL/Port Adelaide v Brisbane,Brisbane,14.8978
2018-04-07,Match Odds,AFL/Port Adelaide v Brisbane,Port Adelaide Power,1.0747
2018-04-07,Match Odds,AFL/St Kilda v Adelaide,Adelaide,1.3316
2018-04-07,Match Odds,AFL/St Kilda v Adelaide,St Kilda,3.9563
2018-04-07,Match Odds,AFL/Sydney v GWS,GWS,2.5946
2018-04-07,Match Odds,AFL/Sydney v GWS,Sydney,1.6219
2018-04-08,Match Odds,AFL/Richmond v Hawthorn,Hawthorn,2.568
2018-04-08,Match Odds,AFL/Richmond v Hawthorn,Richmond,1.6357
2018-04-08,Match Odds,AFL/West Coast v Geelong,Geelong,2.0761
2018-04-08,Match Odds,AFL/West Coast v Geelong,West Coast,1.9174
2018-04-08,Match Odds,AFL/Western Bulldogs v Essendon,Essendon,1.3538
2018-04-08,Match Odds,AFL/Western Bulldogs v Essendon,Western Bulldogs,3.856
2018-04-13,Match Odds,AFL/Adelaide v Collingwood,Adelaide,1.2048
2018-04-13,Match Odds,AFL/Adelaide v Collingwood,Collingwood,5.9197
2018-04-14,Match Odds,AFL/GWS v Fremantle,Fremantle,5.7339
2018-04-14,Match Odds,AFL/GWS v Fremantle,GWS,1.2136
2018-04-14,Match Odds,AFL/North Melbourne v Carlton,Carlton,2.7228
2018-04-14,Match Odds,AFL/North Melbourne v Carlton,North Melbourne,1.5799
2018-04-14,Match Odds,AFL/Richmond v Brisbane,Brisbane,8.9604
2018-04-14,Match Odds,AFL/Richmond v Brisbane,Richmond,1.1251
2018-04-14,Match Odds,AFL/West Coast v Gold Coast,Gold Coast,5.8816
2018-04-14,Match Odds,AFL/West Coast v Gold Coast,West Coast,1.2044
2018-04-14,Match Odds,AFL/Western Bulldogs v Sydney,Sydney,1.3152
2018-04-14,Match Odds,AFL/Western Bulldogs v Sydney,Western Bulldogs,4.0947
2018-04-15,Match Odds,AFL/Essendon v Port Adelaide,Essendon,2.318
2018-04-15,Match Odds,AFL/Essendon v Port Adelaide,Port Adelaide Power,1.7486
2018-04-15,Match Odds,AFL/Geelong v St Kilda,Geelong,1.3347
2018-04-15,Match Odds,AFL/Geelong v St Kilda,St Kilda,3.9515
2018-04-15,Match Odds,AFL/Hawthorn v Melbourne,Hawthorn,2.2855
2018-04-15,Match Odds,AFL/Hawthorn v Melbourne,Melbourne,1.7772
2018-04-20,Match Odds,AFL/Sydney v Adelaide,Adelaide,4.6929
2018-04-20,Match Odds,AFL/Sydney v Adelaide,Sydney,1.264
2018-04-21,Match Odds,AFL/Carlton v West Coast,Carlton,5.7682
2018-04-21,Match Odds,AFL/Carlton v West Coast,West Coast,1.2076
2018-04-21,Match Odds,AFL/Fremantle v Western Bulldogs,Fremantle,1.5884
2018-04-21,Match Odds,AFL/Fremantle v Western Bulldogs,Western Bulldogs,2.6827
2018-04-21,Match Odds,AFL/Port Adelaide v Geelong,Geelong,2.9515
2018-04-21,Match Odds,AFL/Port Adelaide v Geelong,Port Adelaide Power,1.5053
2018-04-21,Match Odds,AFL/St Kilda v GWS,GWS,1.3918
2018-04-21,Match Odds,AFL/St Kilda v GWS,St Kilda,3.5609
2018-04-22,Match Odds,AFL/Brisbane v Gold Coast,Brisbane,1.7464
2018-04-22,Match Odds,AFL/Brisbane v Gold Coast,Gold Coast,2.3277
2018-04-22,Match Odds,AFL/North Melbourne v Hawthorn,Hawthorn,1.6132
2018-04-22,Match Odds,AFL/North Melbourne v Hawthorn,North Melbourne,2.617
2018-04-24,Match Odds,AFL/Melbourne v Richmond,Melbourne,2.7929
2018-04-24,Match Odds,AFL/Melbourne v Richmond,Richmond,1.5556
2018-04-25,Match Odds,AFL/Collingwood v Essendon,Collingwood,1.8372
2018-04-25,Match Odds,AFL/Collingwood v Essendon,Essendon,2.1754
2018-04-27,Match Odds,AFL/Western Bulldogs v Carlton,Carlton,3.0356
2018-04-27,Match Odds,AFL/Western Bulldogs v Carlton,Western Bulldogs,1.4867
2018-04-28,Match Odds,AFL/Adelaide v Gold Coast,Adelaide,1.1068
2018-04-28,Match Odds,AFL/Adelaide v Gold Coast,Gold Coast,9.9857
2018-04-28,Match Odds,AFL/GWS v Brisbane,Brisbane,8.6056
2018-04-28,Match Odds,AFL/GWS v Brisbane,GWS,1.1271
2018-04-28,Match Odds,AFL/Geelong v Sydney,Geelong,1.5019
2018-04-28,Match Odds,AFL/Geelong v Sydney,Sydney,2.9833
2018-04-28,Match Odds,AFL/Hawthorn v St Kilda,Hawthorn,1.5593
2018-04-28,Match Odds,AFL/Hawthorn v St Kilda,St Kilda,2.7734
2018-04-28,Match Odds,AFL/North Melbourne v Port Adelaide,North Melbourne,2.2644
2018-04-28,Match Odds,AFL/North Melbourne v Port Adelaide,Port Adelaide Power,1.7835
2018-04-29,Match Odds,AFL/Collingwood v Richmond,Collingwood,3.0176
2018-04-29,Match Odds,AFL/Collingwood v Richmond,Richmond,1.4902
2018-04-29,Match Odds,AFL/Essendon v Melbourne,Essendon,2.3001
2018-04-29,Match Odds,AFL/Essendon v Melbourne,Melbourne,1.7621
2018-04-29,Match Odds,AFL/Fremantle v West Coast,Fremantle,2.4926
2018-04-29,Match Odds,AFL/Fremantle v West Coast,West Coast,1.6531
2018-05-04,Match Odds,AFL/Geelong v GWS,GWS,3.4067
2018-05-04,Match Odds,AFL/Geelong v GWS,Geelong,1.4107
2018-05-05,Match Odds,AFL/Adelaide v Carlton,Adelaide,1.0505
2018-05-05,Match Odds,AFL/Adelaide v Carlton,Carlton,19.7456
2018-05-05,Match Odds,AFL/Essendon v Hawthorn,Essendon,2.843
2018-05-05,Match Odds,AFL/Essendon v Hawthorn,Hawthorn,1.5393
2018-05-05,Match Odds,AFL/Sydney v North Melbourne,North Melbourne,4.569
2018-05-05,Match Odds,AFL/Sydney v North Melbourne,Sydney,1.2777
2018-05-05,Match Odds,AFL/West Coast v Port Adelaide,Port Adelaide Power,2.1933
2018-05-05,Match Odds,AFL/West Coast v Port Adelaide,West Coast,1.8263
2018-05-05,Match Odds,AFL/Western Bulldogs v Gold Coast,Gold Coast,4.5799
2018-05-05,Match Odds,AFL/Western Bulldogs v Gold Coast,Western Bulldogs,1.2741
2018-05-06,Match Odds,AFL/Brisbane v Collingwood,Brisbane,3.8989
2018-05-06,Match Odds,AFL/Brisbane v Collingwood,Collingwood,1.3335
2018-05-06,Match Odds,AFL/Richmond v Fremantle,Fremantle,7.7725
2018-05-06,Match Odds,AFL/Richmond v Fremantle,Richmond,1.1473
2018-05-06,Match Odds,AFL/St Kilda v Melbourne,Melbourne,1.4389
2018-05-06,Match Odds,AFL/St Kilda v Melbourne,St Kilda,3.262
2018-05-11,Match Odds,AFL/Hawthorn v Sydney,Hawthorn,1.6283
2018-05-11,Match Odds,AFL/Hawthorn v Sydney,Sydney,2.5818
2018-05-12,Match Odds,AFL/Carlton v Essendon,Carlton,3.1742
2018-05-12,Match Odds,AFL/Carlton v Essendon,Essendon,1.457
2018-05-12,Match Odds,AFL/Fremantle v St Kilda,Fremantle,1.5382
2018-05-12,Match Odds,AFL/Fremantle v St Kilda,St Kilda,2.8629
2018-05-12,Match Odds,AFL/GWS v West Coast,GWS,1.5425
2018-05-12,Match Odds,AFL/GWS v West Coast,West Coast,2.8292
2018-05-12,Match Odds,AFL/Gold Coast v Melbourne,Gold Coast,4.3618
2018-05-12,Match Odds,AFL/Gold Coast v Melbourne,Melbourne,1.2905
2018-05-12,Match Odds,AFL/Port Adelaide v Adelaide,Adelaide,1.8191
2018-05-12,Match Odds,AFL/Port Adelaide v Adelaide,Port Adelaide Power,2.1885
2018-05-12,Match Odds,AFL/Western Bulldogs v Brisbane,Brisbane,2.9728
2018-05-12,Match Odds,AFL/Western Bulldogs v Brisbane,Western Bulldogs,1.501
2018-05-13,Match Odds,AFL/Collingwood v Geelong,Collingwood,2.4127
2018-05-13,Match Odds,AFL/Collingwood v Geelong,Geelong,1.704
2018-05-13,Match Odds,AFL/North Melbourne v Richmond,North Melbourne,4.0493
2018-05-13,Match Odds,AFL/North Melbourne v Richmond,Richmond,1.3208
2018-05-18,Match Odds,AFL/Adelaide v Western Bulldogs,Adelaide,1.3268
2018-05-18,Match Odds,AFL/Adelaide v Western Bulldogs,Western Bulldogs,4.0422
2018-05-19,Match Odds,AFL/Essendon v Geelong,Essendon,5.653
2018-05-19,Match Odds,AFL/Essendon v Geelong,Geelong,1.2104
2018-05-19,Match Odds,AFL/Gold Coast v Port Adelaide,Gold Coast,9.5756
2018-05-19,Match Odds,AFL/Gold Coast v Port Adelaide,Port Adelaide Power,1.111
2018-05-19,Match Odds,AFL/North Melbourne v GWS,GWS,2.9752
2018-05-19,Match Odds,AFL/North Melbourne v GWS,North Melbourne,1.5049
2018-05-19,Match Odds,AFL/St Kilda v Collingwood,Collingwood,1.3112
2018-05-19,Match Odds,AFL/St Kilda v Collingwood,St Kilda,4.1898
2018-05-19,Match Odds,AFL/Sydney v Fremantle,Fremantle,6.4744
2018-05-19,Match Odds,AFL/Sydney v Fremantle,Sydney,1.1794
2018-05-20,Match Odds,AFL/Brisbane v Hawthorn,Brisbane,3.2891
2018-05-20,Match Odds,AFL/Brisbane v Hawthorn,Hawthorn,1.4318
2018-05-20,Match Odds,AFL/Carlton v Melbourne,Carlton,7.7213
2018-05-20,Match Odds,AFL/Carlton v Melbourne,Melbourne,1.1451
2018-05-20,Match Odds,AFL/West Coast v Richmond,Richmond,2.0154
2018-05-20,Match Odds,AFL/West Coast v Richmond,West Coast,1.9755
2018-05-25,Match Odds,AFL/Collingwood v Western Bulldogs,Collingwood,1.4143
2018-05-25,Match Odds,AFL/Collingwood v Western Bulldogs,Western Bulldogs,3.3768
2018-05-26,Match Odds,AFL/Brisbane v Sydney,Brisbane,3.3267
2018-05-26,Match Odds,AFL/Brisbane v Sydney,Sydney,1.425
2018-05-26,Match Odds,AFL/GWS v Essendon,Essendon,3.2652
2018-05-26,Match Odds,AFL/GWS v Essendon,GWS,1.4364
2018-05-26,Match Odds,AFL/Geelong v Carlton,Carlton,14.6003
2018-05-26,Match Odds,AFL/Geelong v Carlton,Geelong,1.072
2018-05-26,Match Odds,AFL/Richmond v St Kilda,Richmond,1.1098
2018-05-26,Match Odds,AFL/Richmond v St Kilda,St Kilda,9.8323
2018-05-27,Match Odds,AFL/Fremantle v North Melbourne,Fremantle,1.9522
2018-05-27,Match Odds,AFL/Fremantle v North Melbourne,North Melbourne,2.0434
2018-05-27,Match Odds,AFL/Hawthorn v West Coast,Hawthorn,2.2123
2018-05-27,Match Odds,AFL/Hawthorn v West Coast,West Coast,1.8133
2018-05-27,Match Odds,AFL/Melbourne v Adelaide,Adelaide,2.3996
2018-05-27,Match Odds,AFL/Melbourne v Adelaide,Melbourne,1.7117
2018-06-01,Match Odds,AFL/Sydney v Carlton,Carlton,17.0141
2018-06-01,Match Odds,AFL/Sydney v Carlton,Sydney,1.0637
2018-06-02,Match Odds,AFL/Essendon v Richmond,Essendon,3.495
2018-06-02,Match Odds,AFL/Essendon v Richmond,Richmond,1.3814
2018-06-02,Match Odds,AFL/Gold Coast v Geelong,Geelong,1.3549
2018-06-02,Match Odds,AFL/Gold Coast v Geelong,Gold Coast,3.7529
2018-06-02,Match Odds,AFL/Hawthorn v Port Adelaide,Hawthorn,2.0762
2018-06-02,Match Odds,AFL/Hawthorn v Port Adelaide,Port Adelaide Power,1.904
2018-06-02,Match Odds,AFL/West Coast v St Kilda,St Kilda,19.332
2018-06-02,Match Odds,AFL/West Coast v St Kilda,West Coast,1.0509
2018-06-02,Match Odds,AFL/Western Bulldogs v Melbourne,Melbourne,1.1586
2018-06-02,Match Odds,AFL/Western Bulldogs v Melbourne,Western Bulldogs,7.1696
2018-06-03,Match Odds,AFL/Adelaide v GWS,Adelaide,1.3257
2018-06-03,Match Odds,AFL/Adelaide v GWS,GWS,4.0187
2018-06-03,Match Odds,AFL/Collingwood v Fremantle,Collingwood,1.1354
2018-06-03,Match Odds,AFL/Collingwood v Fremantle,Fremantle,8.2788
2018-06-03,Match Odds,AFL/North Melbourne v Brisbane,Brisbane,4.8866
2018-06-03,Match Odds,AFL/North Melbourne v Brisbane,North Melbourne,1.2582
2018-06-08,Match Odds,AFL/Port Adelaide v Richmond,Port Adelaide Power,1.7422
2018-06-08,Match Odds,AFL/Port Adelaide v Richmond,Richmond,2.342
2018-06-09,Match Odds,AFL/GWS v Gold Coast,GWS,1.0712
2018-06-09,Match Odds,AFL/GWS v Gold Coast,Gold Coast,15.5519
2018-06-09,Match Odds,AFL/Geelong v North Melbourne,Geelong,1.4854
2018-06-09,Match Odds,AFL/Geelong v North Melbourne,North Melbourne,3.0375
2018-06-09,Match Odds,AFL/St Kilda v Sydney,St Kilda,5.1458
2018-06-09,Match Odds,AFL/St Kilda v Sydney,Sydney,1.2388
2018-06-10,Match Odds,AFL/Brisbane v Essendon,Brisbane,2.3018
2018-06-10,Match Odds,AFL/Brisbane v Essendon,Essendon,1.7543
2018-06-10,Match Odds,AFL/Fremantle v Adelaide,Adelaide,1.2986
2018-06-10,Match Odds,AFL/Fremantle v Adelaide,Fremantle,4.2888
2018-06-11,Match Odds,AFL/Melbourne v Collingwood,Collingwood,2.645
2018-06-11,Match Odds,AFL/Melbourne v Collingwood,Melbourne,1.6034
2018-06-14,Match Odds,AFL/Port Adelaide v Western Bulldogs,Port Adelaide Power,1.1289
2018-06-14,Match Odds,AFL/Port Adelaide v Western Bulldogs,Western Bulldogs,8.7212
2018-06-15,Match Odds,AFL/Sydney v West Coast,Sydney,1.5515
2018-06-15,Match Odds,AFL/Sydney v West Coast,West Coast,2.8096
2018-06-16,Match Odds,AFL/Carlton v Fremantle,Carlton,2.1982
2018-06-16,Match Odds,AFL/Carlton v Fremantle,Fremantle,1.8188
2018-06-16,Match Odds,AFL/Gold Coast v St Kilda,Gold Coast,2.6419
2018-06-16,Match Odds,AFL/Gold Coast v St Kilda,St Kilda,1.5945
2018-06-16,Match Odds,AFL/Hawthorn v Adelaide,Adelaide,3.1206
2018-06-16,Match Odds,AFL/Hawthorn v Adelaide,Hawthorn,1.474
2018-06-17,Match Odds,AFL/Geelong v Richmond,Geelong,2.6174
2018-06-17,Match Odds,AFL/Geelong v Richmond,Richmond,1.6147
2018-06-21,Match Odds,AFL/West Coast v Essendon,Essendon,3.6843
2018-06-21,Match Odds,AFL/West Coast v Essendon,West Coast,1.3694
2018-06-22,Match Odds,AFL/Port Adelaide v Melbourne,Melbourne,2.3426
2018-06-22,Match Odds,AFL/Port Adelaide v Melbourne,Port Adelaide Power,1.7391
2018-06-23,Match Odds,AFL/Brisbane v GWS,Brisbane,3.7115
2018-06-23,Match Odds,AFL/Brisbane v GWS,GWS,1.3655
2018-06-23,Match Odds,AFL/Hawthorn v Gold Coast,Gold Coast,23.6311
2018-06-23,Match Odds,AFL/Hawthorn v Gold Coast,Hawthorn,1.0408
2018-06-23,Match Odds,AFL/Western Bulldogs v North Melbourne,North Melbourne,1.3153
2018-06-23,Match Odds,AFL/Western Bulldogs v North Melbourne,Western Bulldogs,4.1312
2018-06-24,Match Odds,AFL/Collingwood v Carlton,Carlton,14.7837
2018-06-24,Match Odds,AFL/Collingwood v Carlton,Collingwood,1.0728
2018-06-28,Match Odds,AFL/Richmond v Sydney,Richmond,1.5853
2018-06-28,Match Odds,AFL/Richmond v Sydney,Sydney,2.7038
2018-06-29,Match Odds,AFL/Western Bulldogs v Geelong,Geelong,1.1889
2018-06-29,Match Odds,AFL/Western Bulldogs v Geelong,Western Bulldogs,6.2067
2018-06-30,Match Odds,AFL/Adelaide v West Coast,Adelaide,1.4989
2018-06-30,Match Odds,AFL/Adelaide v West Coast,West Coast,2.9756
2018-06-30,Match Odds,AFL/Carlton v Port Adelaide,Carlton,7.1981
2018-06-30,Match Odds,AFL/Carlton v Port Adelaide,Port Adelaide Power,1.1576
2018-06-30,Match Odds,AFL/GWS v Hawthorn,GWS,1.609
2018-06-30,Match Odds,AFL/GWS v Hawthorn,Hawthorn,2.6462
2018-06-30,Match Odds,AFL/Gold Coast v Collingwood,Collingwood,1.0956
2018-06-30,Match Odds,AFL/Gold Coast v Collingwood,Gold Coast,10.5939
2018-07-01,Match Odds,AFL/Essendon v North Melbourne,Essendon,2.0993
2018-07-01,Match Odds,AFL/Essendon v North Melbourne,North Melbourne,1.9022
2018-07-01,Match Odds,AFL/Fremantle v Brisbane,Brisbane,4.3743
2018-07-01,Match Odds,AFL/Fremantle v Brisbane,Fremantle,1.2914
2018-07-01,Match Odds,AFL/Melbourne v St Kilda,Melbourne,1.1405
2018-07-01,Match Odds,AFL/Melbourne v St Kilda,St Kilda,7.7934
2018-07-05,Match Odds,AFL/Sydney v Geelong,Geelong,2.2675
2018-07-05,Match Odds,AFL/Sydney v Geelong,Sydney,1.7807
2018-07-06,Match Odds,AFL/Richmond v Adelaide,Adelaide,4.4391
2018-07-06,Match Odds,AFL/Richmond v Adelaide,Richmond,1.2807
2018-07-07,Match Odds,AFL/Brisbane v Carlton,Brisbane,1.3504
2018-07-07,Match Odds,AFL/Brisbane v Carlton,Carlton,3.7714
2018-07-07,Match Odds,AFL/Melbourne v Fremantle,Fremantle,11.0674
2018-07-07,Match Odds,AFL/Melbourne v Fremantle,Melbourne,1.0961
2018-07-07,Match Odds,AFL/Port Adelaide v St Kilda,Port Adelaide Power,1.1638
2018-07-07,Match Odds,AFL/Port Adelaide v St Kilda,St Kilda,7.0031
2018-07-07,Match Odds,AFL/Western Bulldogs v Hawthorn,Hawthorn,1.4961
2018-07-07,Match Odds,AFL/Western Bulldogs v Hawthorn,Western Bulldogs,3.0025
2018-07-08,Match Odds,AFL/Essendon v Collingwood,Collingwood,1.6473
2018-07-08,Match Odds,AFL/Essendon v Collingwood,Essendon,2.5442
2018-07-08,Match Odds,AFL/North Melbourne v Gold Coast,Gold Coast,13.2692
2018-07-08,Match Odds,AFL/North Melbourne v Gold Coast,North Melbourne,1.0783
2018-07-08,Match Odds,AFL/West Coast v GWS,GWS,2.4754
2018-07-08,Match Odds,AFL/West Coast v GWS,West Coast,1.679
2018-07-12,Match Odds,AFL/Adelaide v Geelong,Adelaide,2.0517
2018-07-12,Match Odds,AFL/Adelaide v Geelong,Geelong,1.9444
2018-07-13,Match Odds,AFL/St Kilda v Carlton,Carlton,3.8177
2018-07-13,Match Odds,AFL/St Kilda v Carlton,St Kilda,1.3548
2018-07-14,Match Odds,AFL/GWS v Richmond,GWS,2.7257
2018-07-14,Match Odds,AFL/GWS v Richmond,Richmond,1.5765
2018-07-14,Match Odds,AFL/Gold Coast v Essendon,Essendon,1.2871
2018-07-14,Match Odds,AFL/Gold Coast v Essendon,Gold Coast,4.4485
2018-07-14,Match Odds,AFL/Hawthorn v Brisbane,Brisbane,5.4105
2018-07-14,Match Odds,AFL/Hawthorn v Brisbane,Hawthorn,1.2281
2018-07-14,Match Odds,AFL/Melbourne v Western Bulldogs,Melbourne,1.1571
2018-07-14,Match Odds,AFL/Melbourne v Western Bulldogs,Western Bulldogs,7.3133
2018-07-15,Match Odds,AFL/Collingwood v West Coast,Collingwood,1.56
2018-07-15,Match Odds,AFL/Collingwood v West Coast,West Coast,2.7815
2018-07-15,Match Odds,AFL/Fremantle v Port Adelaide,Fremantle,5.911
2018-07-15,Match Odds,AFL/Fremantle v Port Adelaide,Port Adelaide Power,1.2047
2018-07-15,Match Odds,AFL/North Melbourne v Sydney,North Melbourne,1.9263
2018-07-15,Match Odds,AFL/North Melbourne v Sydney,Sydney,2.0647
2018-07-20,Match Odds,AFL/St Kilda v Richmond,Richmond,1.1699
2018-07-20,Match Odds,AFL/St Kilda v Richmond,St Kilda,6.7736
2018-07-21,Match Odds,AFL/Brisbane v Adelaide,Adelaide,1.673
2018-07-21,Match Odds,AFL/Brisbane v Adelaide,Brisbane,2.4614
2018-07-21,Match Odds,AFL/Collingwood v North Melbourne,Collingwood,1.5343
2018-07-21,Match Odds,AFL/Collingwood v North Melbourne,North Melbourne,2.8731
2018-07-21,Match Odds,AFL/Essendon v Fremantle,Essendon,1.1276
2018-07-21,Match Odds,AFL/Essendon v Fremantle,Fremantle,8.8527
2018-07-21,Match Odds,AFL/Geelong v Melbourne,Geelong,1.5624
2018-07-21,Match Odds,AFL/Geelong v Melbourne,Melbourne,2.7718
2018-07-21,Match Odds,AFL/Sydney v Gold Coast,Gold Coast,27.852
2018-07-21,Match Odds,AFL/Sydney v Gold Coast,Sydney,1.0342
2018-07-22,Match Odds,AFL/Carlton v Hawthorn,Carlton,6.2375
2018-07-22,Match Odds,AFL/Carlton v Hawthorn,Hawthorn,1.1897
2018-07-22,Match Odds,AFL/Port Adelaide v GWS,GWS,2.5452
2018-07-22,Match Odds,AFL/Port Adelaide v GWS,Port Adelaide Power,1.648
2018-07-22,Match Odds,AFL/West Coast v Western Bulldogs,West Coast,1.1331
2018-07-22,Match Odds,AFL/West Coast v Western Bulldogs,Western Bulldogs,8.2569
2018-07-27,Match Odds,AFL/Essendon v Sydney,Essendon,1.7634
2018-07-27,Match Odds,AFL/Essendon v Sydney,Sydney,2.3028
2018-07-28,Match Odds,AFL/Adelaide v Melbourne,Adelaide,1.792
2018-07-28,Match Odds,AFL/Adelaide v Melbourne,Melbourne,2.2544
2018-07-28,Match Odds,AFL/GWS v St Kilda,GWS,1.1672
2018-07-28,Match Odds,AFL/GWS v St Kilda,St Kilda,6.8268
2018-07-28,Match Odds,AFL/Geelong v Brisbane,Brisbane,6.1762
2018-07-28,Match Odds,AFL/Geelong v Brisbane,Geelong,1.1981
2018-07-28,Match Odds,AFL/Gold Coast v Carlton,Carlton,3.5296
2018-07-28,Match Odds,AFL/Gold Coast v Carlton,Gold Coast,1.3933
2018-07-28,Match Odds,AFL/Richmond v Collingwood,Collingwood,3.5474
2018-07-28,Match Odds,AFL/Richmond v Collingwood,Richmond,1.3794
2018-07-29,Match Odds,AFL/Fremantle v Hawthorn,Fremantle,3.1165
2018-07-29,Match Odds,AFL/Fremantle v Hawthorn,Hawthorn,1.4664
2018-07-29,Match Odds,AFL/North Melbourne v West Coast,North Melbourne,1.7354
2018-07-29,Match Odds,AFL/North Melbourne v West Coast,West Coast,2.3493
2018-07-29,Match Odds,AFL/Western Bulldogs v Port Adelaide,Port Adelaide Power,1.3307
2018-07-29,Match Odds,AFL/Western Bulldogs v Port Adelaide,Western Bulldogs,4.0144
2018-08-03,Match Odds,AFL/Richmond v Geelong,Geelong,3.3605
2018-08-03,Match Odds,AFL/Richmond v Geelong,Richmond,1.4176
2018-08-04,Match Odds,AFL/Adelaide v Port Adelaide,Adelaide,2.095
2018-08-04,Match Odds,AFL/Adelaide v Port Adelaide,Port Adelaide Power,1.9135
2018-08-04,Match Odds,AFL/Brisbane v North Melbourne,Brisbane,1.7933
2018-08-04,Match Odds,AFL/Brisbane v North Melbourne,North Melbourne,2.2609
2018-08-04,Match Odds,AFL/Hawthorn v Essendon,Essendon,1.8403
2018-08-04,Match Odds,AFL/Hawthorn v Essendon,Hawthorn,2.1884
2018-08-04,Match Odds,AFL/St Kilda v Western Bulldogs,St Kilda,1.612
2018-08-04,Match Odds,AFL/St Kilda v Western Bulldogs,Western Bulldogs,2.6368
2018-08-04,Match Odds,AFL/Sydney v Collingwood,Collingwood,2.4022
2018-08-04,Match Odds,AFL/Sydney v Collingwood,Sydney,1.7105
